letter,image_file,hand_label,detection_confidence,img_width,img_height,lm0_x_raw,lm0_y_raw,lm0_z_raw,lm1_x_raw,lm1_y_raw,lm1_z_raw,lm2_x_raw,lm2_y_raw,lm2_z_raw,lm3_x_raw,lm3_y_raw,lm3_z_raw,lm4_x_raw,lm4_y_raw,lm4_z_raw,lm5_x_raw,lm5_y_raw,lm5_z_raw,lm6_x_raw,lm6_y_raw,lm6_z_raw,lm7_x_raw,lm7_y_raw,lm7_z_raw,lm8_x_raw,lm8_y_raw,lm8_z_raw,lm9_x_raw,lm9_y_raw,lm9_z_raw,lm10_x_raw,lm10_y_raw,lm10_z_raw,lm11_x_raw,lm11_y_raw,lm11_z_raw,lm12_x_raw,lm12_y_raw,lm12_z_raw,lm13_x_raw,lm13_y_raw,lm13_z_raw,lm14_x_raw,lm14_y_raw,lm14_z_raw,lm15_x_raw,lm15_y_raw,lm15_z_raw,lm16_x_raw,lm16_y_raw,lm16_z_raw,lm17_x_raw,lm17_y_raw,lm17_z_raw,lm18_x_raw,lm18_y_raw,lm18_z_raw,lm19_x_raw,lm19_y_raw,lm19_z_raw,lm20_x_raw,lm20_y_raw,lm20_z_raw,lm0_x_norm,lm0_y_norm,lm0_z_norm,lm1_x_norm,lm1_y_norm,lm1_z_norm,lm2_x_norm,lm2_y_norm,lm2_z_norm,lm3_x_norm,lm3_y_norm,lm3_z_norm,lm4_x_norm,lm4_y_norm,lm4_z_norm,lm5_x_norm,lm5_y_norm,lm5_z_norm,lm6_x_norm,lm6_y_norm,lm6_z_norm,lm7_x_norm,lm7_y_norm,lm7_z_norm,lm8_x_norm,lm8_y_norm,lm8_z_norm,lm9_x_norm,lm9_y_norm,lm9_z_norm,lm10_x_norm,lm10_y_norm,lm10_z_norm,lm11_x_norm,lm11_y_norm,lm11_z_norm,lm12_x_norm,lm12_y_norm,lm12_z_norm,lm13_x_norm,lm13_y_norm,lm13_z_norm,lm14_x_norm,lm14_y_norm,lm14_z_norm,lm15_x_norm,lm15_y_norm,lm15_z_norm,lm16_x_norm,lm16_y_norm,lm16_z_norm,lm17_x_norm,lm17_y_norm,lm17_z_norm,lm18_x_norm,lm18_y_norm,lm18_z_norm,lm19_x_norm,lm19_y_norm,lm19_z_norm,lm20_x_norm,lm20_y_norm,lm20_z_norm,bone_0_1_dx,bone_0_1_dy,bone_0_1_dz,bone_1_2_dx,bone_1_2_dy,bone_1_2_dz,bone_2_3_dx,bone_2_3_dy,bone_2_3_dz,bone_3_4_dx,bone_3_4_dy,bone_3_4_dz,bone_0_5_dx,bone_0_5_dy,bone_0_5_dz,bone_5_6_dx,bone_5_6_dy,bone_5_6_dz,bone_6_7_dx,bone_6_7_dy,bone_6_7_dz,bone_7_8_dx,bone_7_8_dy,bone_7_8_dz,bone_0_9_dx,bone_0_9_dy,bone_0_9_dz,bone_9_10_dx,bone_9_10_dy,bone_9_10_dz,bone_10_11_dx,bone_10_11_dy,bone_10_11_dz,bone_11_12_dx,bone_11_12_dy,bone_11_12_dz,bone_0_13_dx,bone_0_13_dy,bone_0_13_dz,bone_13_14_dx,bone_13_14_dy,bone_13_14_dz,bone_14_15_dx,bone_14_15_dy,bone_14_15_dz,bone_15_16_dx,bone_15_16_dy,bone_15_16_dz,bone_0_17_dx,bone_0_17_dy,bone_0_17_dz,bone_17_18_dx,bone_17_18_dy,bone_17_18_dz,bone_18_19_dx,bone_18_19_dy,bone_18_19_dz,bone_19_20_dx,bone_19_20_dy,bone_19_20_dz
C,hand1_c_top_seg_4_cropped.jpeg,Right,0.9534,400,400,0.302074,0.789035,2e-06,0.511293,0.6936,0.076304,0.620665,0.551473,0.062333,0.732046,0.456426,0.007717,0.856547,0.345193,-0.048942,0.3838,0.334406,0.089485,0.432463,0.123034,0.032923,0.586347,0.090554,-0.006655,0.708309,0.120215,-0.030103,0.328572,0.323197,-0.015329,0.387581,0.066045,-0.101083,0.573853,0.057432,-0.15189,0.71813,0.137169,-0.173339,0.293963,0.3289,-0.124522,0.35678,0.081935,-0.198448,0.544301,0.070147,-0.213759,0.685553,0.12534,-0.211073,0.287439,0.366989,-0.231404,0.397406,0.17965,-0.283515,0.552614,0.149973,-0.286862,0.679377,0.170997,-0.280021,0.0,0.0,0.0,0.285974,-0.130445,0.104295,0.43547,-0.324715,0.085197,0.587712,-0.45463,0.010546,0.757888,-0.606671,-0.0669,0.111708,-0.621415,0.122311,0.178224,-0.910331,0.044999,0.388562,-0.954728,-0.0091,0.555267,-0.914185,-0.04115,0.036219,-0.636736,-0.020956,0.116875,-0.988227,-0.138169,0.371484,-1.0,-0.207615,0.568691,-0.891011,-0.236934,-0.011088,-0.628942,-0.170208,0.074776,-0.966509,-0.271255,0.331091,-0.98262,-0.292182,0.524163,-0.907179,-0.288511,-0.020005,-0.576878,-0.3163,0.130306,-0.832945,-0.387529,0.342454,-0.87351,-0.392105,0.515721,-0.844772,-0.382753,0.209219,-0.095434,0.076302,0.109371,-0.142128,-0.013972,0.111381,-0.095046,-0.054615,0.124501,-0.111233,-0.056659,0.081726,-0.454628,0.089483,0.048663,-0.211372,-0.056562,0.153884,-0.03248,-0.039579,0.121962,0.029661,-0.023448,0.026498,-0.465837,-0.015331,0.059008,-0.257152,-0.085754,0.186272,-0.008613,-0.050807,0.144277,0.079736,-0.021449,-0.008112,-0.460135,-0.124525,0.062818,-0.246965,-0.073926,0.187521,-0.011787,-0.015311,0.141252,0.055193,0.002686,-0.014636,-0.422045,-0.231406,0.109968,-0.187339,-0.052111,0.155208,-0.029677,-0.003348,0.126762,0.021024,0.006842
C,hand1_c_top_seg_5_cropped.jpeg,Right,0.9894,400,400,0.319151,0.780855,2e-06,0.512918,0.682099,0.010073,0.628775,0.553403,-0.038044,0.742076,0.45636,-0.107221,0.858128,0.340661,-0.177528,0.377266,0.288961,-0.016336,0.451349,0.119944,-0.093099,0.597023,0.087048,-0.144246,0.719015,0.109721,-0.17474,0.312821,0.281478,-0.080731,0.406535,0.079954,-0.170031,0.583057,0.060194,-0.219586,0.729286,0.121908,-0.245576,0.276673,0.306786,-0.149843,0.378778,0.102273,-0.224329,0.561886,0.074145,-0.24366,0.710853,0.110538,-0.24763,0.275161,0.372687,-0.219851,0.402654,0.196824,-0.274335,0.556618,0.149003,-0.282741,0.687214,0.154409,-0.281256,0.0,0.0,0.0,0.268874,-0.137035,0.013974,0.42964,-0.315617,-0.052793,0.586857,-0.450274,-0.148785,0.747893,-0.61082,-0.246344,0.080641,-0.682559,-0.022671,0.183441,-0.91709,-0.129188,0.38558,-0.962737,-0.200162,0.554857,-0.931275,-0.242475,-0.008783,-0.692943,-0.112027,0.121255,-0.972581,-0.23594,0.3662,-1.0,-0.304704,0.56911,-0.914364,-0.340768,-0.058943,-0.657825,-0.207927,0.082739,-0.94161,-0.311286,0.336823,-0.980642,-0.33811,0.543532,-0.930142,-0.343619,-0.06104,-0.566381,-0.305072,0.115871,-0.81041,-0.380674,0.329513,-0.876767,-0.392339,0.51073,-0.869266,-0.390278,0.193767,-0.098756,0.010071,0.115857,-0.128697,-0.048117,0.113301,-0.097042,-0.069178,0.116052,-0.115699,-0.070307,0.058115,-0.491894,-0.016338,0.074084,-0.169017,-0.076763,0.145674,-0.032896,-0.051148,0.121992,0.022673,-0.030494,-0.006329,-0.499377,-0.080734,0.093713,-0.201524,-0.089299,0.176522,-0.01976,-0.049556,0.146229,0.061714,-0.02599,-0.042478,-0.474069,-0.149845,0.102105,-0.204513,-0.074487,0.183108,-0.028129,-0.019331,0.148967,0.036393,-0.00397,-0.043989,-0.408168,-0.219853,0.127493,-0.175863,-0.054483,0.153963,-0.047821,-0.008407,0.130596,0.005406,0.001485
D,hand1_d_bot_seg_1_cropped.jpeg,Right,0.9977,400,400,0.44892,0.912285,0.0,0.597035,0.86038,-0.086132,0.696393,0.730727,-0.124931,0.651627,0.593398,-0.157588,0.519103,0.563014,-0.190392,0.580678,0.466982,-0.054952,0.552973,0.279672,-0.102981,0.524255,0.155726,-0.141343,0.492,0.054438,-0.171524,0.465358,0.478768,-0.044638,0.430622,0.307297,-0.115044,0.448677,0.430702,-0.139615,0.475172,0.521866,-0.135972,0.369619,0.510385,-0.042166,0.332953,0.36065,-0.117842,0.364637,0.477629,-0.107276,0.393486,0.587676,-0.075931,0.281389,0.568689,-0.047226,0.245059,0.435524,-0.109509,0.283132,0.50643,-0.096784,0.320439,0.598058,-0.068856,0.0,0.0,0.0,0.172658,-0.060507,-0.100405,0.288481,-0.211643,-0.145634,0.236297,-0.371729,-0.183702,0.081812,-0.407149,-0.221941,0.15359,-0.519094,-0.064058,0.121295,-0.737443,-0.120046,0.087819,-0.881928,-0.164766,0.050218,-1.0,-0.199948,0.019162,-0.505354,-0.052035,-0.02133,-0.70524,-0.134108,-0.000284,-0.561386,-0.162751,0.030602,-0.455115,-0.158504,-0.092443,-0.468498,-0.049154,-0.135184,-0.643046,-0.13737,-0.09825,-0.506682,-0.125053,-0.06462,-0.378399,-0.088514,-0.195292,-0.400533,-0.055052,-0.237643,-0.555764,-0.127656,-0.193261,-0.473109,-0.112822,-0.149772,-0.366297,-0.080267,0.148114,-0.051905,-0.086132,0.099358,-0.129652,-0.0388,-0.044766,-0.137329,-0.032657,-0.132525,-0.030384,-0.032803,0.131757,-0.445303,-0.054952,-0.027705,-0.18731,-0.048029,-0.028717,-0.123946,-0.038362,-0.032255,-0.101288,-0.030181,0.016438,-0.433517,-0.044638,-0.034736,-0.171471,-0.070405,0.018054,0.123405,-0.024572,0.026496,0.091164,0.003643,-0.079302,-0.4019,-0.042166,-0.036666,-0.149735,-0.075676,0.031684,0.116979,0.010566,0.02885,0.110047,0.031345,-0.167531,-0.343596,-0.047226,-0.036331,-0.133165,-0.062283,0.038074,0.070905,0.012725,0.037306,0.091629,0.027927
D,hand1_d_bot_seg_2_cropped.jpeg,Right,0.9968,400,400,0.451881,0.914307,0.0,0.602705,0.856383,-0.0795,0.700948,0.720348,-0.107789,0.642927,0.581255,-0.129043,0.504248,0.551878,-0.149564,0.588373,0.459352,-0.040469,0.562712,0.270446,-0.082444,0.536276,0.153093,-0.121538,0.505268,0.052667,-0.154345,0.470497,0.466795,-0.031911,0.436859,0.291262,-0.096818,0.449338,0.410641,-0.12476,0.469662,0.502317,-0.126241,0.373653,0.500985,-0.030678,0.336028,0.353148,-0.096999,0.363125,0.469165,-0.087449,0.387077,0.572935,-0.060431,0.288496,0.56792,-0.036729,0.253,0.431992,-0.087113,0.285191,0.499908,-0.070378,0.315628,0.586415,-0.043419,0.0,0.0,0.0,0.175043,-0.067225,-0.092266,0.289061,-0.225105,-0.125097,0.221724,-0.386533,-0.149764,0.060776,-0.420627,-0.173581,0.158409,-0.52801,-0.046967,0.128628,-0.74725,-0.095683,0.097948,-0.883447,-0.141054,0.06196,-1.0,-0.179129,0.021606,-0.519372,-0.037036,-0.017434,-0.723091,-0.112364,-0.002951,-0.584543,-0.144793,0.020637,-0.478146,-0.146512,-0.090789,-0.479692,-0.035605,-0.134456,-0.651268,-0.112575,-0.103008,-0.516621,-0.101492,-0.07521,-0.396189,-0.070135,-0.189621,-0.402009,-0.042627,-0.230817,-0.559763,-0.101102,-0.193456,-0.480942,-0.081679,-0.158132,-0.380544,-0.050391,0.150824,-0.057924,-0.0795,0.098243,-0.136035,-0.028289,-0.05802,-0.139093,-0.021254,-0.138679,-0.029377,-0.020521,0.136492,-0.454955,-0.040469,-0.025661,-0.188906,-0.041975,-0.026436,-0.117353,-0.039094,-0.031008,-0.100427,-0.032807,0.018616,-0.447512,-0.031911,-0.033638,-0.175533,-0.064906,0.012478,0.119379,-0.027942,0.020324,0.091676,-0.001481,-0.078228,-0.413322,-0.030678,-0.037625,-0.147837,-0.066321,0.027097,0.116017,0.00955,0.023952,0.103769,0.027018,-0.163385,-0.346387,-0.03673,-0.035496,-0.135928,-0.050384,0.032192,0.067916,0.016735,0.030436,0.086507,0.026959
D,hand1_d_bot_seg_3_cropped.jpeg,Right,0.9978,400,400,0.46471,0.912084,0.0,0.607459,0.851535,-0.078157,0.702798,0.725395,-0.111864,0.644487,0.591504,-0.138036,0.506499,0.559862,-0.164008,0.588808,0.469546,-0.050066,0.559278,0.282178,-0.098228,0.530439,0.15749,-0.143459,0.49545,0.051253,-0.180346,0.469959,0.475918,-0.041092,0.431366,0.29795,-0.101456,0.449281,0.419914,-0.12422,0.474244,0.507126,-0.124016,0.373979,0.508946,-0.039124,0.337993,0.358844,-0.100006,0.367644,0.471421,-0.084599,0.392299,0.571623,-0.055626,0.287172,0.575346,-0.044451,0.248834,0.436676,-0.092997,0.285248,0.50293,-0.073293,0.321049,0.589272,-0.044368,0.0,0.0,0.0,0.165826,-0.070337,-0.090793,0.276579,-0.21687,-0.129949,0.208841,-0.372408,-0.160353,0.048544,-0.409165,-0.190523,0.14416,-0.514082,-0.058161,0.109856,-0.731742,-0.114109,0.076355,-0.876589,-0.166652,0.03571,-1.0,-0.209502,0.006097,-0.50668,-0.047735,-0.038735,-0.71342,-0.117859,-0.017924,-0.571738,-0.144303,0.011075,-0.470427,-0.144066,-0.1054,-0.468313,-0.045449,-0.147203,-0.642681,-0.116175,-0.112758,-0.511905,-0.098276,-0.084118,-0.395503,-0.064619,-0.206241,-0.391178,-0.051638,-0.250776,-0.552266,-0.108032,-0.208476,-0.475301,-0.085143,-0.166887,-0.375,-0.051542,0.142748,-0.060549,-0.078157,0.09534,-0.12614,-0.033707,-0.058311,-0.133891,-0.026172,-0.137988,-0.031642,-0.025972,0.124097,-0.442538,-0.050067,-0.02953,-0.187368,-0.048162,-0.028839,-0.124689,-0.04523,-0.034989,-0.106236,-0.036887,0.005248,-0.436166,-0.041092,-0.038593,-0.177968,-0.060365,0.017915,0.121964,-0.022764,0.024963,0.087212,0.000204,-0.090731,-0.403138,-0.039124,-0.035986,-0.150101,-0.060882,0.029651,0.112577,0.015408,0.024655,0.100202,0.028973,-0.177539,-0.336738,-0.044451,-0.038337,-0.13867,-0.048546,0.036413,0.066254,0.019704,0.035801,0.086342,0.028925
D,hand1_d_bot_seg_4_cropped.jpeg,Right,0.9982,400,400,0.44727,0.911572,0.0,0.593027,0.860606,-0.090354,0.702992,0.705753,-0.130036,0.684465,0.547906,-0.166579,0.552228,0.519686,-0.20539,0.564166,0.467523,-0.052399,0.541712,0.275096,-0.092564,0.522658,0.148329,-0.119005,0.49478,0.048744,-0.13963,0.463526,0.47404,-0.043105,0.436329,0.28313,-0.115318,0.472785,0.396073,-0.138179,0.496762,0.490403,-0.129361,0.376887,0.502,-0.041445,0.347323,0.341661,-0.119077,0.39215,0.445013,-0.114885,0.417436,0.554412,-0.085783,0.280743,0.555755,-0.047404,0.254107,0.412789,-0.108371,0.303581,0.460808,-0.102262,0.341214,0.550599,-0.079891,0.0,0.0,0.0,0.168929,-0.059069,-0.104718,0.296376,-0.23854,-0.150709,0.274904,-0.421482,-0.193062,0.121644,-0.454188,-0.238044,0.13548,-0.514644,-0.060729,0.109456,-0.737663,-0.10728,0.087373,-0.884583,-0.137925,0.055062,-1.0,-0.161829,0.01884,-0.507091,-0.049958,-0.012681,-0.728352,-0.133651,0.029571,-0.597453,-0.160147,0.05736,-0.488126,-0.149927,-0.081573,-0.474686,-0.048034,-0.115837,-0.660515,-0.138008,-0.063883,-0.540732,-0.13315,-0.034577,-0.413942,-0.099422,-0.193002,-0.412385,-0.05494,-0.223873,-0.57808,-0.1256,-0.166532,-0.522426,-0.118521,-0.122917,-0.418361,-0.092593,0.145756,-0.050966,-0.090354,0.109965,-0.154853,-0.039682,-0.018527,-0.157847,-0.036543,-0.132237,-0.02822,-0.038812,0.116896,-0.444049,-0.052399,-0.022454,-0.192427,-0.040165,-0.019054,-0.126767,-0.026441,-0.027878,-0.099585,-0.020625,0.016255,-0.437532,-0.043106,-0.027197,-0.19091,-0.072212,0.036456,0.112943,-0.022861,0.023977,0.09433,0.008818,-0.070383,-0.409572,-0.041445,-0.029564,-0.160338,-0.077632,0.044827,0.103352,0.004192,0.025286,0.109399,0.029102,-0.166527,-0.355817,-0.047404,-0.026636,-0.142966,-0.060967,0.049475,0.04802,0.006108,0.037632,0.08979,0.022371
D,hand1_d_bot_seg_5_cropped.jpeg,Right,0.9984,400,400,0.434218,0.898242,0.0,0.589485,0.854915,-0.078115,0.701775,0.710356,-0.11094,0.683865,0.557301,-0.139094,0.546396,0.534591,-0.169478,0.571956,0.46627,-0.053614,0.554646,0.276325,-0.098373,0.536441,0.152591,-0.13535,0.509873,0.05106,-0.167163,0.464814,0.471521,-0.049644,0.441666,0.286249,-0.118277,0.471573,0.404924,-0.143728,0.497513,0.498631,-0.143903,0.374444,0.50159,-0.052187,0.342018,0.336267,-0.12441,0.387056,0.444901,-0.116868,0.413829,0.557629,-0.091672,0.282801,0.558463,-0.061704,0.255636,0.412288,-0.122759,0.302218,0.474267,-0.1149,0.334656,0.568275,-0.094648,0.0,0.0,0.0,0.183274,-0.051143,-0.092206,0.31582,-0.221778,-0.130952,0.294679,-0.402442,-0.164184,0.132412,-0.429248,-0.200049,0.162584,-0.509894,-0.063286,0.142151,-0.734102,-0.116119,0.120662,-0.880155,-0.159766,0.089301,-1.0,-0.197317,0.036115,-0.503695,-0.058599,0.008791,-0.722387,-0.139613,0.044092,-0.582305,-0.169655,0.074712,-0.471694,-0.169862,-0.070557,-0.468202,-0.061601,-0.108832,-0.663346,-0.146852,-0.05567,-0.535117,-0.137949,-0.024068,-0.402054,-0.108209,-0.178731,-0.401071,-0.072835,-0.210796,-0.573613,-0.144903,-0.155812,-0.500454,-0.135626,-0.117522,-0.389489,-0.111721,0.155267,-0.043328,-0.078116,0.11229,-0.144559,-0.032825,-0.01791,-0.153055,-0.028154,-0.137469,-0.02271,-0.030384,0.137738,-0.431973,-0.053615,-0.017311,-0.189945,-0.044759,-0.018205,-0.123733,-0.036977,-0.026568,-0.101531,-0.031812,0.030596,-0.426721,-0.049644,-0.023148,-0.185272,-0.068634,0.029906,0.118675,-0.02545,0.02594,0.093708,-0.000175,-0.059775,-0.396652,-0.052187,-0.032426,-0.165323,-0.072223,0.045038,0.108634,0.007542,0.026773,0.112728,0.025196,-0.151417,-0.33978,-0.061704,-0.027165,-0.146175,-0.061055,0.046581,0.061979,0.007859,0.032439,0.094008,0.020252
D,hand1_d_dif_seg_1_cropped.jpeg,Right,0.9962,400,400,0.440617,0.884881,0.0,0.592268,0.852117,-0.120686,0.683422,0.703125,-0.163326,0.635654,0.566408,-0.198103,0.516947,0.488656,-0.231548,0.616429,0.461325,-0.053165,0.62759,0.272178,-0.107843,0.617123,0.155318,-0.151437,0.609628,0.053614,-0.185344,0.512776,0.44832,-0.034219,0.497069,0.2529,-0.137988,0.484991,0.3378,-0.205375,0.492968,0.436102,-0.225954,0.410183,0.467991,-0.027481,0.393049,0.294243,-0.137927,0.396543,0.381558,-0.186757,0.413732,0.488953,-0.188238,0.307148,0.519235,-0.028483,0.290112,0.376619,-0.118394,0.316588,0.418856,-0.151269,0.347368,0.506095,-0.154206,0.0,0.0,0.0,0.182434,-0.039414,-0.145184,0.292091,-0.218649,-0.196479,0.234627,-0.383117,-0.238315,0.091824,-0.476652,-0.278548,0.211499,-0.509531,-0.063957,0.224925,-0.737071,-0.129733,0.212334,-0.877651,-0.182177,0.203318,-1.0,-0.222966,0.086806,-0.525175,-0.041166,0.067911,-0.760263,-0.165998,0.053382,-0.658129,-0.247064,0.062978,-0.539874,-0.271819,-0.036611,-0.501512,-0.033059,-0.057222,-0.710528,-0.165924,-0.05302,-0.605489,-0.224666,-0.032341,-0.476294,-0.226448,-0.16056,-0.439866,-0.034265,-0.181054,-0.61143,-0.142426,-0.149204,-0.56062,-0.181975,-0.112177,-0.455673,-0.185508,0.151652,-0.032764,-0.120687,0.091154,-0.148992,-0.04264,-0.047767,-0.136717,-0.034777,-0.118707,-0.077752,-0.033444,0.175812,-0.423557,-0.053166,0.011161,-0.189146,-0.054677,-0.010467,-0.11686,-0.043594,-0.007495,-0.101705,-0.033907,0.072159,-0.436561,-0.03422,-0.015707,-0.19542,-0.103769,-0.012078,0.084901,-0.067387,0.007977,0.098302,-0.020578,-0.030433,-0.416891,-0.027481,-0.017134,-0.173748,-0.110446,0.003494,0.087315,-0.04883,0.01719,0.107395,-0.001481,-0.133468,-0.365646,-0.028484,-0.017036,-0.142616,-0.089911,0.026476,0.042237,-0.032875,0.03078,0.087239,-0.002937
D,hand1_d_dif_seg_2_cropped.jpeg,Right,0.9966,400,400,0.44245,0.821549,0.0,0.58228,0.801977,-0.099467,0.666698,0.676077,-0.139072,0.635405,0.533607,-0.171368,0.521668,0.462743,-0.204843,0.608864,0.450198,-0.065779,0.606596,0.257905,-0.102618,0.58636,0.133005,-0.126122,0.568123,0.040932,-0.146193,0.510562,0.436857,-0.047681,0.50593,0.24386,-0.108139,0.489272,0.326678,-0.136177,0.494318,0.406504,-0.138376,0.415633,0.447604,-0.037827,0.396724,0.26373,-0.103831,0.398267,0.34805,-0.113673,0.411863,0.454902,-0.101257,0.317447,0.489927,-0.035966,0.293847,0.348178,-0.096207,0.316801,0.388651,-0.105407,0.345031,0.480162,-0.097165,0.0,0.0,0.0,0.179127,-0.025072,-0.127422,0.287269,-0.186355,-0.178157,0.247182,-0.368865,-0.219529,0.101481,-0.459644,-0.262413,0.213183,-0.475714,-0.084266,0.210277,-0.722049,-0.131459,0.184354,-0.882051,-0.161568,0.160992,-1.0,-0.18728,0.087253,-0.492805,-0.061081,0.08132,-0.740041,-0.138531,0.05998,-0.633948,-0.174448,0.066445,-0.531688,-0.177266,-0.034354,-0.479038,-0.048458,-0.058577,-0.714588,-0.133012,-0.0566,-0.606569,-0.14562,-0.039183,-0.469688,-0.129715,-0.160134,-0.42482,-0.046075,-0.190367,-0.606406,-0.123245,-0.160961,-0.554559,-0.135031,-0.124798,-0.43733,-0.124472,0.139829,-0.019572,-0.099468,0.084418,-0.125901,-0.039604,-0.031292,-0.14247,-0.032296,-0.113737,-0.070863,-0.033475,0.166414,-0.371351,-0.06578,-0.002268,-0.192293,-0.036839,-0.020236,-0.124901,-0.023504,-0.018237,-0.092073,-0.020071,0.068112,-0.384692,-0.047681,-0.004632,-0.192997,-0.060458,-0.016658,0.082818,-0.028037,0.005046,0.079826,-0.0022,-0.026818,-0.373945,-0.037827,-0.018909,-0.183874,-0.066004,0.001543,0.084321,-0.009843,0.013596,0.106852,0.012416,-0.125003,-0.331621,-0.035967,-0.0236,-0.141749,-0.060241,0.022955,0.040473,-0.0092,0.028229,0.091511,0.008242
D,hand1_d_dif_seg_3_cropped.jpeg,Right,0.9934,400,400,0.440499,0.854833,0.0,0.588716,0.831957,-0.107346,0.681128,0.686412,-0.14469,0.640197,0.547802,-0.174152,0.52112,0.474438,-0.203166,0.609621,0.456538,-0.063599,0.607668,0.257894,-0.108249,0.587095,0.140878,-0.140976,0.571879,0.045451,-0.167167,0.51132,0.44254,-0.044675,0.501447,0.243861,-0.127373,0.487327,0.3103,-0.177937,0.495983,0.404432,-0.192151,0.415959,0.460303,-0.034799,0.392518,0.275582,-0.119809,0.397185,0.346,-0.152487,0.418465,0.451699,-0.150633,0.319376,0.50813,-0.032484,0.299074,0.359533,-0.105881,0.321521,0.387087,-0.129963,0.35351,0.473501,-0.12981,0.0,0.0,0.0,0.183124,-0.028263,-0.132627,0.2973,-0.208086,-0.178767,0.246729,-0.379341,-0.215167,0.099608,-0.469983,-0.251014,0.208952,-0.492098,-0.078578,0.206539,-0.737524,-0.133743,0.181121,-0.882099,-0.174178,0.162321,-1.0,-0.206537,0.0875,-0.509393,-0.055197,0.075302,-0.754862,-0.157371,0.057856,-0.672777,-0.219843,0.068551,-0.556475,-0.237405,-0.030319,-0.487446,-0.042995,-0.059281,-0.71567,-0.148026,-0.053515,-0.628668,-0.1884,-0.027224,-0.498076,-0.18611,-0.149649,-0.428355,-0.040135,-0.174732,-0.611949,-0.130818,-0.146998,-0.577905,-0.160572,-0.107476,-0.471139,-0.160382,0.148217,-0.022876,-0.107346,0.092411,-0.145546,-0.037345,-0.040931,-0.13861,-0.029462,-0.119077,-0.073364,-0.029013,0.169122,-0.398295,-0.063599,-0.001953,-0.198644,-0.04465,-0.020573,-0.117016,-0.032727,-0.015216,-0.095427,-0.026191,0.070821,-0.412293,-0.044675,-0.009873,-0.198678,-0.082698,-0.01412,0.066438,-0.050564,0.008656,0.094132,-0.014214,-0.02454,-0.39453,-0.034799,-0.023441,-0.18472,-0.08501,0.004667,0.070418,-0.032678,0.02128,0.105699,0.001853,-0.121123,-0.346703,-0.032485,-0.020302,-0.148598,-0.073397,0.022447,0.027555,-0.024082,0.031989,0.086414,0.000154
D,hand1_d_dif_seg_4_cropped.jpeg,Right,0.9959,400,400,0.437353,0.842107,0.0,0.583532,0.819889,-0.111148,0.670802,0.684432,-0.153359,0.62722,0.552327,-0.187815,0.509761,0.477602,-0.221445,0.60302,0.452354,-0.061502,0.603351,0.260694,-0.108028,0.581827,0.145063,-0.142114,0.565466,0.051547,-0.169051,0.50303,0.440494,-0.041527,0.496294,0.250436,-0.125891,0.48304,0.323138,-0.176816,0.493058,0.414246,-0.190857,0.40597,0.457767,-0.03154,0.385612,0.28236,-0.120732,0.391743,0.360979,-0.153235,0.415909,0.468842,-0.149999,0.309974,0.503567,-0.029235,0.290902,0.362232,-0.106983,0.314951,0.399154,-0.130918,0.350988,0.489445,-0.129515,0.0,0.0,0.0,0.184906,-0.028105,-0.140595,0.295296,-0.199447,-0.193988,0.240169,-0.366551,-0.237573,0.091591,-0.461072,-0.280112,0.209557,-0.493008,-0.077796,0.209975,-0.735445,-0.136648,0.182749,-0.881709,-0.179764,0.162054,-1.0,-0.213837,0.083077,-0.508011,-0.052529,0.074557,-0.74842,-0.159243,0.057791,-0.656457,-0.22366,0.070464,-0.541213,-0.24142,-0.039697,-0.486162,-0.039896,-0.065448,-0.708038,-0.152718,-0.057693,-0.608592,-0.193831,-0.027125,-0.472152,-0.189738,-0.161125,-0.428228,-0.03698,-0.185248,-0.607006,-0.135326,-0.154828,-0.560303,-0.165602,-0.109244,-0.446091,-0.163827,0.146179,-0.022218,-0.111149,0.08727,-0.135457,-0.04221,-0.043581,-0.132105,-0.034457,-0.117459,-0.074725,-0.03363,0.165668,-0.389753,-0.061503,0.000331,-0.191661,-0.046526,-0.021524,-0.115631,-0.034086,-0.01636,-0.093517,-0.026937,0.065677,-0.401613,-0.041527,-0.006735,-0.190058,-0.084364,-0.013255,0.072702,-0.050925,0.010019,0.091107,-0.01404,-0.031383,-0.38434,-0.031541,-0.020358,-0.175406,-0.089192,0.006131,0.078618,-0.032503,0.024166,0.107863,0.003236,-0.127379,-0.33854,-0.029235,-0.019071,-0.141335,-0.077748,0.024049,0.036922,-0.023935,0.036037,0.090291,0.001403
